essay_id,prompt_name,predicted
42f6c11,Driverless cars,False
42faeed,"""A Cowboy Who Rode the Waves""",False
4301d19,The Face on Mars,False
4302fcc,The Face on Mars,False
4303cbd,Car-free cities,False
430d4de,The Face on Mars,False
430d70e,Driverless cars,False
430de71,Car-free cities,False
4313920,"""A Cowboy Who Rode the Waves""",False
4314782,The Face on Mars,False
43147af,Driverless cars,False
4316541,Exploring Venus,False
431933e,Driverless cars,False
4332440,Driverless cars,False
4334c97,"""A Cowboy Who Rode the Waves""",False
433d0c2,The Face on Mars,False
433ec6b,"""A Cowboy Who Rode the Waves""",False
4347732,Facial action coding system,False
434b035,Does the electoral college work?,False
434ddb5,Driverless cars,False
435a100,Driverless cars,False
436c83d,Does the electoral college work?,False
4371191,Car-free cities,False
4371a14,Driverless cars,False
438648b,The Face on Mars,False
439ad10,Car-free cities,False
439e4a1,Facial action coding system,False
43a5fd6,The Face on Mars,False
43b21f7,Driverless cars,False
43b4de2,Car-free cities,False
43baa23,Does the electoral college work?,False
43c5cb6,Car-free cities,False
43c6947,Driverless cars,False
43c6f9b,Facial action coding system,False
43cd26b,Exploring Venus,False
43d40a3,The Face on Mars,False
43d5bb4,Facial action coding system,False
43d915d,Car-free cities,False
43dea20,The Face on Mars,False
43e2c1f,Driverless cars,False
43e4564,Does the electoral college work?,False
43f253b,Does the electoral college work?,False
43f5d42,Car-free cities,False
43fb35c,Does the electoral college work?,False
43fc657,Car-free cities,False
440261d,The Face on Mars,False
4406d5e,Facial action coding system,False
4408754,The Face on Mars,False
4408d03,Driverless cars,False
440ec2c,Facial action coding system,False
441e12f,Car-free cities,False
44205c0,Exploring Venus,False
442479e,The Face on Mars,False
442a914,Facial action coding system,False
442f36d,Exploring Venus,False
4433232,Exploring Venus,False
443672b,Car-free cities,False
443c5e7,Facial action coding system,False
443d4cc,Driverless cars,False
4446626,Exploring Venus,False
44497d4,Exploring Venus,False
444a92b,Car-free cities,False
44512d0,The Face on Mars,False
4455bef,The Face on Mars,False
44567d5,Facial action coding system,False
4456d26,Car-free cities,False
4458086,Does the electoral college work?,False
445fe77,The Face on Mars,False
4465999,Does the electoral college work?,False
44671da,Facial action coding system,False
4467522,The Face on Mars,False
4469cc3,Does the electoral college work?,False
44730c2,Exploring Venus,False
4474e71,The Face on Mars,False
447ba4f,The Face on Mars,False
4490ec6,Facial action coding system,False
44a3cae,Car-free cities,False
44a54be,Does the electoral college work?,False
44a5724,Facial action coding system,False
44a8ee0,"""A Cowboy Who Rode the Waves""",False
44b5fc5,Car-free cities,False
44bca10,The Face on Mars,False
44c494d,Does the electoral college work?,False
44c4dea,Facial action coding system,False
44c8550,Facial action coding system,False
44cb3be,Exploring Venus,False
44cc40e,The Face on Mars,False
44cce77,Car-free cities,False
44ce55e,Facial action coding system,False
44d0218,Does the electoral college work?,False
44d698b,The Face on Mars,False
44e0bd4,Car-free cities,False
44e4879,Facial action coding system,False
44eb982,The Face on Mars,False
44eff2d,Driverless cars,False
450420e,Car-free cities,False
4505564,Car-free cities,False
45076e3,The Face on Mars,False
4508da1,Does the electoral college work?,False
450aa09,Car-free cities,False
451c89c,Facial action coding system,False
452641d,Car-free cities,False
452c84b,Facial action coding system,False
45310cd,Exploring Venus,False
4536037,Car-free cities,False
45373dc,Facial action coding system,False
4538ac3,Driverless cars,False
453ecf1,The Face on Mars,False
4547adf,Does the electoral college work?,False
4548eab,Does the electoral college work?,False
454d30d,The Face on Mars,False
455511f,Car-free cities,False
455a671,Does the electoral college work?,False
455f8b8,Driverless cars,False
456d528,Driverless cars,False
456dad6,Exploring Venus,False
457a644,"""A Cowboy Who Rode the Waves""",False
458a3e4,Car-free cities,False
459922f,Car-free cities,False
459951c,Car-free cities,False
4599770,Driverless cars,False
45a26a2,Does the electoral college work?,False
45a316a,Does the electoral college work?,False
45a3758,Car-free cities,False
45a85a3,Does the electoral college work?,False
45b6208,The Face on Mars,False
45b937e,The Face on Mars,False
45ba8eb,Car-free cities,False
45bfb80,Car-free cities,False
45c449d,"""A Cowboy Who Rode the Waves""",False
45c5fbe,The Face on Mars,False
45c5fcd,Facial action coding system,False
45d004a,Does the electoral college work?,False
45d4220,The Face on Mars,False
45e746e,Driverless cars,False
45f85d6,Does the electoral college work?,False
45f9dbf,Does the electoral college work?,False
45fcc6d,Driverless cars,False
45fe812,Car-free cities,False
4601aa9,"""A Cowboy Who Rode the Waves""",False
4603408,Exploring Venus,False
4606ad1,"""A Cowboy Who Rode the Waves""",False
4611da2,"""A Cowboy Who Rode the Waves""",False
4613f8f,"""A Cowboy Who Rode the Waves""",False
461515a,Does the electoral college work?,False
462b85d,Car-free cities,False
4632334,Does the electoral college work?,False
4633c99,Driverless cars,False
46369ce,Exploring Venus,False
46453d7,Facial action coding system,False
4649053,Does the electoral college work?,False
4649f4f,Facial action coding system,False
4653b01,Does the electoral college work?,False
4653b67,Facial action coding system,False
4656468,Facial action coding system,False
4666036,The Face on Mars,False
4667066,Car-free cities,False
46692fb,Car-free cities,False
466e970,Exploring Venus,False
4677e9c,Exploring Venus,False
467a47d,Facial action coding system,False
4681db6,Exploring Venus,False
46939cc,The Face on Mars,False
46947bc,Car-free cities,False
4696a0e,Driverless cars,False
46983df,Does the electoral college work?,False
4699ca6,"""A Cowboy Who Rode the Waves""",False
46a2c8a,The Face on Mars,False
46a61ed,Facial action coding system,False
46ab8e9,Does the electoral college work?,False
46b1195,Does the electoral college work?,False
46b483f,Car-free cities,False
46be9c7,Exploring Venus,False
46bffef,"""A Cowboy Who Rode the Waves""",False
46c6e90,Car-free cities,False
46ca26b,The Face on Mars,False
46d02cd,Facial action coding system,False
46d3d41,Facial action coding system,False
46d89a1,Driverless cars,False
46dc7f2,"""A Cowboy Who Rode the Waves""",False
46dd129,Facial action coding system,False
46eaa8b,The Face on Mars,False
46eb091,Car-free cities,False
46f9e1c,Does the electoral college work?,False
4704fdb,The Face on Mars,False
470f64e,Facial action coding system,False
4711ef3,"""A Cowboy Who Rode the Waves""",False
471269c,Car-free cities,False
4714ef3,"""A Cowboy Who Rode the Waves""",False
4718f97,Does the electoral college work?,False
471ba4e,Car-free cities,False
471bc23,"""A Cowboy Who Rode the Waves""",False
471cd36,"""A Cowboy Who Rode the Waves""",False
471fb53,Facial action coding system,False
4720230,Facial action coding system,False
4721465,Driverless cars,False
47256d8,Car-free cities,False
4728682,"""A Cowboy Who Rode the Waves""",False
47288ad,Facial action coding system,False
4733890,Car-free cities,False
4735e4c,Facial action coding system,False
47426c5,Does the electoral college work?,False
474c621,Does the electoral college work?,False
474d602,The Face on Mars,False
474e939,Does the electoral college work?,False
475e950,The Face on Mars,False
47625b4,Driverless cars,False
47697bd,The Face on Mars,False
476b78f,Exploring Venus,False
47762a4,Car-free cities,False
4779250,Facial action coding system,False
47812b1,Exploring Venus,False
4784274,Car-free cities,False
47875cb,Facial action coding system,False
47887b6,Exploring Venus,False
4795aab,Does the electoral college work?,False
479771b,The Face on Mars,False
4799bc4,Does the electoral college work?,False
479c18d,The Face on Mars,False
479e8ae,Driverless cars,False
47a0abf,Exploring Venus,False
47a50cb,Does the electoral college work?,False
47ac3aa,Car-free cities,False
47b9921,The Face on Mars,False
47bfbf4,Car-free cities,False
47c501e,Car-free cities,False
47ccf06,Car-free cities,False
47d14b5,Exploring Venus,False
47d6008,Car-free cities,False
47d7ad3,Exploring Venus,False
47d8c55,Does the electoral college work?,False
47da28b,Facial action coding system,False
47dc56f,Does the electoral college work?,False
47de4d6,The Face on Mars,False
47e73e8,Driverless cars,False
47eeda2,Car-free cities,False
47f3a3d,Facial action coding system,False
47f4d37,Exploring Venus,False
47fc3e1,The Face on Mars,False
4804ff2,"""A Cowboy Who Rode the Waves""",False
4808158,Driverless cars,False
480c834,Does the electoral college work?,False
481b61e,Driverless cars,False
4827309,"""A Cowboy Who Rode the Waves""",False
482815c,Driverless cars,False
482ef5c,"""A Cowboy Who Rode the Waves""",False
4834d5d,"""A Cowboy Who Rode the Waves""",False
4837056,Car-free cities,False
483dea4,Car-free cities,False
4843b47,Facial action coding system,False
484f0b3,Car-free cities,False
48515c1,"""A Cowboy Who Rode the Waves""",False
4856bd0,Exploring Venus,False
485dbac,Car-free cities,False
4864ed5,"""A Cowboy Who Rode the Waves""",False
4866853,"""A Cowboy Who Rode the Waves""",False
48679e4,Exploring Venus,False
4867bc2,Driverless cars,False
48685c0,Driverless cars,False
486bd0c,The Face on Mars,False
4870ad6,Exploring Venus,False
48781d3,Exploring Venus,False
487d3f8,Driverless cars,False
48847db,Car-free cities,False
48907d1,Driverless cars,False
489e52a,Facial action coding system,False
489ea07,Exploring Venus,False
48a4007,"""A Cowboy Who Rode the Waves""",False
48ace7b,Does the electoral college work?,False
48aee07,Does the electoral college work?,False
48b152e,Does the electoral college work?,False
48b771c,Driverless cars,False
48b90fe,"""A Cowboy Who Rode the Waves""",False
48ba8f5,Car-free cities,False
48c8d1f,Car-free cities,False
48cb4cd,"""A Cowboy Who Rode the Waves""",False
48d2e18,The Face on Mars,False
48d852b,Driverless cars,False
48de104,Facial action coding system,False
48e6c78,Facial action coding system,False
48ef072,Does the electoral college work?,False
48f464b,Driverless cars,False
48f6ee6,Does the electoral college work?,False
49023dc,"""A Cowboy Who Rode the Waves""",False
490415c,Exploring Venus,False
49080ed,Exploring Venus,False
490a3ed,"""A Cowboy Who Rode the Waves""",False
490a973,Facial action coding system,False
490d612,Does the electoral college work?,False
4910896,Facial action coding system,False
4916699,Car-free cities,False
491c3fb,Car-free cities,False
491d01e,"""A Cowboy Who Rode the Waves""",False
4925668,Driverless cars,False
492ece5,Does the electoral college work?,False
492fb37,Facial action coding system,False
4932595,Facial action coding system,False
49373d9,The Face on Mars,False
4938e41,"""A Cowboy Who Rode the Waves""",False
493f79e,Car-free cities,False
4941b2b,Driverless cars,False
494c3eb,The Face on Mars,False
495585f,Facial action coding system,False
49597fd,Driverless cars,False
495a06b,Facial action coding system,False
495bc06,Car-free cities,False
495da32,The Face on Mars,False
495e8d0,Car-free cities,False
4963bde,Does the electoral college work?,False
4967255,Facial action coding system,False
4972301,Facial action coding system,False
4973b27,Does the electoral college work?,False
497870f,Driverless cars,False
497b7e7,Does the electoral college work?,False
497e049,The Face on Mars,False
498a10e,The Face on Mars,False
498d8cc,Car-free cities,False
4991728,Car-free cities,False
499a9c1,Facial action coding system,False
499bad0,Car-free cities,False
499c208,Car-free cities,False
49a6fc5,Exploring Venus,False
49b0696,Car-free cities,False
49b386d,Facial action coding system,False
49b6cee,Car-free cities,False
49bc040,Exploring Venus,False
49c3efc,Driverless cars,False
49c9e5a,Does the electoral college work?,False
49cfbaf,Car-free cities,False
49db5d5,Car-free cities,False
49e51c4,"""A Cowboy Who Rode the Waves""",False
49e78be,Facial action coding system,False
49ef06a,Does the electoral college work?,False
49f24e5,Driverless cars,False
49f2f88,Exploring Venus,False
49fb6be,Does the electoral college work?,False
49fc55b,Facial action coding system,False
49ff6fb,Does the electoral college work?,False
4a03b92,"""A Cowboy Who Rode the Waves""",False
4a04ad6,Does the electoral college work?,False
4a0930a,Does the electoral college work?,False
4a1a43f,Facial action coding system,False
4a1ccd9,Exploring Venus,False
4a2249a,Facial action coding system,False
4a23085,The Face on Mars,False
4a2334e,Does the electoral college work?,False
4a2dcc3,Exploring Venus,False
4a3a4a4,Does the electoral college work?,False
4a3b0dc,Exploring Venus,False
4a406d9,Facial action coding system,False
4a40a03,Driverless cars,False
4a45fcd,Exploring Venus,False
4a46db3,Facial action coding system,False
4a4fd10,Does the electoral college work?,False
4a70bc3,Car-free cities,False
4a71171,Exploring Venus,False
4a779d5,Exploring Venus,False
4a7ce79,Car-free cities,False
4a7e08f,Exploring Venus,False
4a7f767,Facial action coding system,False
4a84090,Exploring Venus,False
4a842cc,Car-free cities,False
4a84ca9,Driverless cars,False
4a8528f,Driverless cars,False
4a8af26,Driverless cars,False
4a8be70,Does the electoral college work?,False
4a9461d,"""A Cowboy Who Rode the Waves""",False
4aa998f,Exploring Venus,False
4aa9f4e,Exploring Venus,False
4ab52d8,Facial action coding system,False
4ab92e8,Car-free cities,False
4ad7a7d,Driverless cars,False
4adb263,"""A Cowboy Who Rode the Waves""",False
4adf796,Driverless cars,False
4aed3c1,"""A Cowboy Who Rode the Waves""",False
4afb85e,"""A Cowboy Who Rode the Waves""",False
4afbbfa,Does the electoral college work?,False
4afda89,Driverless cars,False
4afe435,Does the electoral college work?,False
4b037f4,Car-free cities,False
4b07312,Does the electoral college work?,False
4b0827c,Driverless cars,False
4b0dcc9,The Face on Mars,False
4b10de1,Does the electoral college work?,False
4b1290d,The Face on Mars,False
4b131e2,Does the electoral college work?,False
4b21cc0,Car-free cities,False
4b2ae1b,Does the electoral college work?,False
4b2c8fb,Car-free cities,False
4b31908,Does the electoral college work?,False
4b3469e,The Face on Mars,False
4b346ce,"""A Cowboy Who Rode the Waves""",False
4b34809,Does the electoral college work?,False
4b34887,Facial action coding system,False
4b39f05,"""A Cowboy Who Rode the Waves""",False
4b434e1,Does the electoral college work?,False
4b50f50,Facial action coding system,False
4b60d5a,"""A Cowboy Who Rode the Waves""",False
4b705ea,Exploring Venus,False
4b77414,Driverless cars,False
4b78e63,Car-free cities,False
4b8c90b,Car-free cities,False
4b8ee35,Exploring Venus,False
4b920ac,The Face on Mars,False
4b96296,Driverless cars,False
4ba65c3,Facial action coding system,False
4bae377,Does the electoral college work?,False
4bb1fa5,The Face on Mars,False
4bb4988,Facial action coding system,False
4bb8c9c,Car-free cities,False
4bbcd54,Facial action coding system,False
4bc17fe,Does the electoral college work?,False
4bc1b8b,"""A Cowboy Who Rode the Waves""",False
4bc8914,Car-free cities,False
4bca23d,"""A Cowboy Who Rode the Waves""",False
4bcd05d,Driverless cars,False
4bcf5ca,Car-free cities,False
4bd15b7,"""A Cowboy Who Rode the Waves""",False
4bda0ce,Car-free cities,False
4bde983,The Face on Mars,False
4be72b3,Facial action coding system,False
4bf08a1,"""A Cowboy Who Rode the Waves""",False
4bfbf8d,Car-free cities,False
4bfbfae,"""A Cowboy Who Rode the Waves""",False
4c03596,Car-free cities,False
4c03f8b,Facial action coding system,False
4c06773,Facial action coding system,False
4c08e39,"""A Cowboy Who Rode the Waves""",False
4c12021,Facial action coding system,False
4c133e4,Car-free cities,False
4c1784e,Does the electoral college work?,False
4c17fcf,Exploring Venus,False
4c20541,Does the electoral college work?,False
4c28b83,Car-free cities,False
4c2ae3a,Exploring Venus,False
4c300a4,Driverless cars,False
4c3e4c6,Exploring Venus,False
4c3e6ba,Car-free cities,False
4c41929,Does the electoral college work?,False
4c4f8f8,Does the electoral college work?,False
4c51970,Does the electoral college work?,False
4c5ca34,Does the electoral college work?,False
4c6a800,Exploring Venus,False
4c6b4ce,"""A Cowboy Who Rode the Waves""",False
4c6fd57,"""A Cowboy Who Rode the Waves""",False
4c75b0f,Exploring Venus,False
4c822ee,Exploring Venus,False
4c8547d,The Face on Mars,False
4c86695,"""A Cowboy Who Rode the Waves""",False
4c8d894,Does the electoral college work?,False
4c92a42,Exploring Venus,False
4ca8ff0,"""A Cowboy Who Rode the Waves""",False
4caa6f2,Driverless cars,False
4cacca6,Facial action coding system,False
4caf5f9,Does the electoral college work?,False
4cba575,Driverless cars,False
4cc0953,Facial action coding system,False
4cd668a,"""A Cowboy Who Rode the Waves""",False
4cd774a,The Face on Mars,False
4cdd49b,Facial action coding system,False
4ce9b89,Car-free cities,False
4cea9bb,The Face on Mars,False
4cefbe8,Does the electoral college work?,False
4cf20cf,Car-free cities,False
4cf4eb1,Does the electoral college work?,False
4cf846a,Facial action coding system,False
4cfae34,Facial action coding system,False
4d00492,Does the electoral college work?,False
4d03639,Exploring Venus,False
4d03cc1,Car-free cities,False
4d0565e,Does the electoral college work?,False
4d0b93b,Does the electoral college work?,False
4d0c575,Does the electoral college work?,False
4d2c117,Facial action coding system,False
4d2c60f,Car-free cities,False
4d2fe46,Does the electoral college work?,False
4d361cf,Driverless cars,False
4d3c72c,Car-free cities,False
4d3f08e,Car-free cities,False
4d44646,The Face on Mars,False
4d48ec6,Driverless cars,False
4d49830,Exploring Venus,False
4d4b577,Exploring Venus,False
4d4f171,Car-free cities,False
4d4fce0,The Face on Mars,False
4d605cc,Facial action coding system,False
4d63446,Driverless cars,False
4d6ac79,Does the electoral college work?,False
4d6bbea,Facial action coding system,False
4d6e484,Car-free cities,False
4d6ebc9,"""A Cowboy Who Rode the Waves""",False
4d80945,Does the electoral college work?,False
4d83c24,Driverless cars,False
4d87a5d,Facial action coding system,False
4d8bb17,The Face on Mars,False
4d8d72c,"""A Cowboy Who Rode the Waves""",False
4d8de47,"""A Cowboy Who Rode the Waves""",False
4d8fe01,Exploring Venus,False
4d90b3e,The Face on Mars,False
4da0062,Facial action coding system,False
4db2098,Driverless cars,False
4db787e,Facial action coding system,False
4dc320a,Exploring Venus,False
4dc3c16,"""A Cowboy Who Rode the Waves""",False
4dc4665,"""A Cowboy Who Rode the Waves""",False
4dc8a00,Exploring Venus,False
4dd14fc,Facial action coding system,False
4dd2dda,Exploring Venus,False
4dd2e34,Does the electoral college work?,False
4def97d,The Face on Mars,False
4df2f42,The Face on Mars,False
4df7e4e,Car-free cities,False
4e05e94,Facial action coding system,False
4e0b72a,Driverless cars,False
4e0ef8e,Facial action coding system,False
4e123c6,Driverless cars,False
4e143c4,Driverless cars,False
4e14b2f,"""A Cowboy Who Rode the Waves""",False
4e15bea,Does the electoral college work?,False
4e197da,Does the electoral college work?,False
4e1b427,Car-free cities,False
4e27e9c,Driverless cars,False
4e3760b,The Face on Mars,False
4e38bab,Does the electoral college work?,False
4e38e77,"""A Cowboy Who Rode the Waves""",False
4e4164d,"""A Cowboy Who Rode the Waves""",False
4e45fca,Driverless cars,False
4e5c010,Car-free cities,False
4e5e23c,Exploring Venus,False
4e5ee4a,Driverless cars,False
4e616fd,Driverless cars,False
4e61e01,Driverless cars,False
4e61f2a,"""A Cowboy Who Rode the Waves""",False
4e7afdd,"""A Cowboy Who Rode the Waves""",False
4e81112,Car-free cities,False
4e81433,The Face on Mars,False
4e85bd3,The Face on Mars,False
4e8a2eb,Facial action coding system,False
4e90694,The Face on Mars,False
4e91ceb,Car-free cities,False
4e9354c,"""A Cowboy Who Rode the Waves""",False
4e9a19c,Car-free cities,False
4e9bf56,Driverless cars,False
4e9d2aa,Exploring Venus,False
4ea0b14,Driverless cars,False
4ea4f0f,Exploring Venus,False
4ea552d,Does the electoral college work?,False
4eaf0a7,The Face on Mars,False
4eb8e93,Driverless cars,False
4eb8fa4,"""A Cowboy Who Rode the Waves""",False
4eb95b7,Car-free cities,False
4ebd88f,Car-free cities,False
4ec6e7e,"""A Cowboy Who Rode the Waves""",False
4ed05bb,Facial action coding system,False
4ed1e03,Driverless cars,False
4edad23,Driverless cars,False
4eddf0f,"""A Cowboy Who Rode the Waves""",False
4ede8a4,Exploring Venus,False
4ee39a8,"""A Cowboy Who Rode the Waves""",False
4ee5427,Exploring Venus,False
4ee68be,Car-free cities,False
4eea7c5,Facial action coding system,False
4eeb894,"""A Cowboy Who Rode the Waves""",False
4eed718,Driverless cars,False
4eef08f,Driverless cars,False
4efc996,Does the electoral college work?,False
4f00e86,Facial action coding system,False
4f07c28,Does the electoral college work?,False
4f0b392,Driverless cars,False
4f0c13d,The Face on Mars,False
4f0d3bc,"""A Cowboy Who Rode the Waves""",False
4f0e1e0,Exploring Venus,False
4f11a26,Does the electoral college work?,False
4f13751,Facial action coding system,False
4f3b6dc,Does the electoral college work?,False
4f489df,Car-free cities,False
4f5103a,Car-free cities,False
4f53e1c,Facial action coding system,False
4f55fbe,Does the electoral college work?,False
4f56177,Driverless cars,False
4f63fb6,Exploring Venus,False
4f6582d,The Face on Mars,False
4f661ce,Does the electoral college work?,False
4f693d5,Facial action coding system,False
4f6d629,Car-free cities,False
4f70228,The Face on Mars,False
4f719e3,Car-free cities,False
4f769e6,Facial action coding system,False
4f78439,Exploring Venus,False
4f796a7,Exploring Venus,False
4f7fcd0,Does the electoral college work?,False
4f8575d,Facial action coding system,False
4f85ac3,Exploring Venus,False
4f86aed,Does the electoral college work?,False
4f93f72,Exploring Venus,False
4f951b4,Does the electoral college work?,False
4f95597,"""A Cowboy Who Rode the Waves""",False
4f99bd9,Exploring Venus,False
4f99ca1,Car-free cities,False
4f9f184,Car-free cities,False
4fa782f,The Face on Mars,False
4fa7dae,The Face on Mars,False
4faefe0,Car-free cities,False
4fb5770,Driverless cars,False
4fbb5ee,The Face on Mars,False
4fbd16d,Facial action coding system,False
4fbfc65,Car-free cities,False
4fc2548,Car-free cities,False
4fc4cab,Exploring Venus,False
4fce0ed,Car-free cities,False
4fce83a,Driverless cars,False
4fd22d9,"""A Cowboy Who Rode the Waves""",False
4fd64c4,Facial action coding system,False
4fda769,Driverless cars,False
4fdc11e,Facial action coding system,False
4fe07b6,Does the electoral college work?,False
4fe9973,Car-free cities,False
4fec4c2,"""A Cowboy Who Rode the Waves""",False
4fed77e,Facial action coding system,False
4ff021d,"""A Cowboy Who Rode the Waves""",False
4ff04b6,Driverless cars,False
4ff8278,Driverless cars,False
4ffba77,Driverless cars,False
4ffc993,Car-free cities,False
5006634,Car-free cities,False
5007bb4,Driverless cars,False
502014f,The Face on Mars,False
5020b8d,The Face on Mars,False
5024f22,Car-free cities,False
502e0b9,Facial action coding system,False
503066f,Facial action coding system,False
50306db,Facial action coding system,False
50354e8,Does the electoral college work?,False
503ef87,Car-free cities,False
5041370,Driverless cars,False
504953b,The Face on Mars,False
504d063,"""A Cowboy Who Rode the Waves""",False
505023c,Driverless cars,False
505f901,Does the electoral college work?,False
5060536,Car-free cities,False
5061c20,Exploring Venus,False
50677b9,"""A Cowboy Who Rode the Waves""",False
5069938,Does the electoral college work?,False
5071ba9,"""A Cowboy Who Rode the Waves""",False
507d9d0,Exploring Venus,False
508ef80,Facial action coding system,False
5091e12,Exploring Venus,False
509f872,Driverless cars,False
50a970f,Exploring Venus,False
50ab02f,The Face on Mars,False
50abc78,Exploring Venus,False
50af254,Exploring Venus,False
50af4f8,Does the electoral college work?,False
50b3ff8,Does the electoral college work?,False
50b6c97,Exploring Venus,False
50c43b3,Facial action coding system,False
50ce20c,Exploring Venus,False
50cf267,Exploring Venus,False
50d3e20,Facial action coding system,False
50d9fe2,Facial action coding system,False
50dd1a8,Facial action coding system,False
50e0abb,Facial action coding system,False
50e3c8f,The Face on Mars,False
50ecce9,Facial action coding system,False
50ed966,Car-free cities,False
50edf08,Facial action coding system,False
50f3ceb,Exploring Venus,False
50fa26f,The Face on Mars,False
510944a,Does the electoral college work?,False
5112af1,Car-free cities,False
5112f8c,"""A Cowboy Who Rode the Waves""",False
5113ead,Facial action coding system,False
511512f,Facial action coding system,False
5119498,The Face on Mars,False
511a456,Driverless cars,False
51224cb,Facial action coding system,False
5123248,Car-free cities,False
512b12f,Does the electoral college work?,False
512ebc5,The Face on Mars,False
513352f,Does the electoral college work?,False
5143f3e,The Face on Mars,False
5147145,Driverless cars,False
5148d30,Facial action coding system,False
5149fd3,Exploring Venus,False
514afa4,Does the electoral college work?,False
515891f,Car-free cities,False
516707a,Facial action coding system,False
516aee9,Exploring Venus,False
5176bba,"""A Cowboy Who Rode the Waves""",False
51771c8,Car-free cities,False
5177a59,Exploring Venus,False
517aed3,Does the electoral college work?,False
5180207,Does the electoral college work?,False
5183644,Does the electoral college work?,False
51865e0,"""A Cowboy Who Rode the Waves""",False
518a8e3,Car-free cities,False
518c141,"""A Cowboy Who Rode the Waves""",False
5190863,Exploring Venus,False
5196465,The Face on Mars,False
51a3194,Does the electoral college work?,False
51a4fb0,Car-free cities,False
51a76e8,Car-free cities,False
51b3d5a,Exploring Venus,False
51b839f,Does the electoral college work?,False
51c9e95,Exploring Venus,False
51cff10,Does the electoral college work?,False
51d14d3,Does the electoral college work?,False
51d1a18,Exploring Venus,False
51d1c42,Facial action coding system,False
51dc8d8,Exploring Venus,False
51ddd6c,Exploring Venus,False
51dfce2,Facial action coding system,False
51e8942,The Face on Mars,False
51e9c41,The Face on Mars,False
51ea10a,Does the electoral college work?,False
51f5a92,Car-free cities,False
51fd470,Facial action coding system,False
5204283,The Face on Mars,False
520da03,Facial action coding system,False
521a7e4,Driverless cars,False
5225bf0,Driverless cars,False
5225ffc,Car-free cities,False
522892b,Exploring Venus,False
522932f,Does the electoral college work?,False
52393de,The Face on Mars,False
524ed9f,The Face on Mars,False
524f91a,Driverless cars,False
52504c7,Driverless cars,False
526454d,Driverless cars,False
5266ddf,Does the electoral college work?,False
5272dd3,"""A Cowboy Who Rode the Waves""",False
5272eb0,The Face on Mars,False
5278bcd,Car-free cities,False
5280733,Does the electoral college work?,False
5283e8c,Facial action coding system,False
5284dea,Car-free cities,False
5285dca,Driverless cars,False
5286e2b,The Face on Mars,False
5287917,Driverless cars,False
528fa4d,Exploring Venus,False
528fde0,Car-free cities,False
5290f9d,Car-free cities,False
5295209,Does the electoral college work?,False
529c0eb,The Face on Mars,False
529dccc,Exploring Venus,False
52a8741,Driverless cars,False
52a9b4f,Car-free cities,False
52aa85b,Exploring Venus,False
52af483,Does the electoral college work?,False
52b037c,Facial action coding system,False
52b89ea,"""A Cowboy Who Rode the Waves""",False
52b970d,Facial action coding system,False
52bab68,Driverless cars,False
52bd729,Facial action coding system,False
52cd2c8,Car-free cities,False
52d0267,Facial action coding system,False
52d7570,Facial action coding system,False
52de2f6,Facial action coding system,False
52dea19,Does the electoral college work?,False
52f1aea,Facial action coding system,False
52f2649,Car-free cities,False
52f452e,Does the electoral college work?,False
52f78a2,"""A Cowboy Who Rode the Waves""",False
52fe408,Exploring Venus,False
52fff42,Does the electoral college work?,False
5303733,The Face on Mars,False
5306280,Facial action coding system,False
530a4d7,"""A Cowboy Who Rode the Waves""",False
530d156,Does the electoral college work?,False
531f610,Driverless cars,False
5320672,Driverless cars,False
5336bca,"""A Cowboy Who Rode the Waves""",False
5338c0c,Exploring Venus,False
53469e5,Exploring Venus,False
53483f1,Driverless cars,False
534e7dc,Driverless cars,False
53533e9,Facial action coding system,False
535617f,"""A Cowboy Who Rode the Waves""",False
5359db5,Exploring Venus,False
535dda0,Exploring Venus,False
537261d,"""A Cowboy Who Rode the Waves""",False
53761b9,Does the electoral college work?,False
53774df,Does the electoral college work?,False
537796a,Facial action coding system,False
537ade6,Exploring Venus,False
537f4ef,Driverless cars,False
537fce7,Exploring Venus,False
5387290,The Face on Mars,False
538bdd5,"""A Cowboy Who Rode the Waves""",False
538f361,Exploring Venus,False
5398e83,Driverless cars,False
53a31e8,The Face on Mars,False
53a5927,Exploring Venus,False
53b3fb9,Driverless cars,False
53b4b52,Exploring Venus,False
53b7652,Driverless cars,False
53b8296,Exploring Venus,False
53bba22,"""A Cowboy Who Rode the Waves""",False
53be578,Does the electoral college work?,False
53c5224,Does the electoral college work?,False
53c5a91,The Face on Mars,False
53cd66e,Car-free cities,False
53e4b2e,Driverless cars,False
53eb232,Car-free cities,False
53ece1b,Driverless cars,False
53ef2d4,The Face on Mars,False
53f4206,Does the electoral college work?,False
53fb427,Driverless cars,False
5400dbe,Facial action coding system,False
540e96c,Driverless cars,False
54154e6,Driverless cars,False
5415b21,Car-free cities,False
541f93c,Car-free cities,False
54255da,The Face on Mars,False
5430e30,Facial action coding system,False
543cd49,Exploring Venus,False
543e550,Driverless cars,False
5440f90,The Face on Mars,False
5446002,Does the electoral college work?,False
54504f2,Does the electoral college work?,False
545470a,Exploring Venus,False
545a0f3,"""A Cowboy Who Rode the Waves""",False
545ac34,Car-free cities,False
545be4c,"""A Cowboy Who Rode the Waves""",False
545d121,Driverless cars,False
545ddff,Does the electoral college work?,False
54605eb,Facial action coding system,False
546556b,Exploring Venus,False
5466263,Driverless cars,False
